FIPS	State	County	Variable	median_household_income
36109	New York	Tompkins	median_household_income	49639
36111	New York	Ulster	median_household_income	54060
36113	New York	Warren	median_household_income	50807
36115	New York	Washington	median_household_income	48555
36117	New York	Wayne	median_household_income	51901
36119	New York	Westchester	median_household_income	76728
36121	New York	Wyoming	median_household_income	50192
36123	New York	Yates	median_household_income	44776
37001	North Carolina	Alamance	median_household_income	41371
37003	North Carolina	Alexander	median_household_income	39812
37005	North Carolina	Alleghany	median_household_income	32673
37007	North Carolina	Anson	median_household_income	32341
37009	North Carolina	Ashe	median_household_income	34333
37011	North Carolina	Avery	median_household_income	36071
37013	North Carolina	Beaufort	median_household_income	38248
37015	North Carolina	Bertie	median_household_income	29615
37017	North Carolina	Bladen	median_household_income	33138
37019	North Carolina	Brunswick	median_household_income	42685
37021	North Carolina	Buncombe	median_household_income	41551
37023	North Carolina	Burke	median_household_income	37719
37025	North Carolina	Cabarrus	median_household_income	50298
37027	North Carolina	Caldwell	median_household_income	34876
37029	North Carolina	Camden	median_household_income	57113
37031	North Carolina	Carteret	median_household_income	45507
37033	North Carolina	Caswell	median_household_income	38495
37035	North Carolina	Catawba	median_household_income	44339
37037	North Carolina	Chatham	median_household_income	53564
37039	North Carolina	Cherokee	median_household_income	32913
37041	North Carolina	Chowan	median_household_income	36231
37043	North Carolina	Clay	median_household_income	35143
37045	North Carolina	Cleveland	median_household_income	37390
37047	North Carolina	Columbus	median_household_income	31282
37049	North Carolina	Craven	median_household_income	47291
37051	North Carolina	Cumberland	median_household_income	43863
37053	North Carolina	Currituck	median_household_income	55665
37055	North Carolina	Dare	median_household_income	50393
37057	North Carolina	Davidson	median_household_income	41631
37059	North Carolina	Davie	median_household_income	50110
37061	North Carolina	Duplin	median_household_income	35587
37063	North Carolina	Durham	median_household_income	47007
37065	North Carolina	Edgecombe	median_household_income	32901
37067	North Carolina	Forsyth	median_household_income	43804
37069	North Carolina	Franklin	median_household_income	42269
37071	North Carolina	Gaston	median_household_income	40969
37073	North Carolina	Gates	median_household_income	41437
37075	North Carolina	Graham	median_household_income	33041
37077	North Carolina	Granville	median_household_income	48596
37079	North Carolina	Greene	median_household_income	35013
37081	North Carolina	Guilford	median_household_income	44229
37083	North Carolina	Halifax	median_household_income	31084
37085	North Carolina	Harnett	median_household_income	40617
37087	North Carolina	Haywood	median_household_income	40114
37089	North Carolina	Henderson	median_household_income	46165
37091	North Carolina	Hertford	median_household_income	31581
37093	North Carolina	Hoke	median_household_income	42908
37095	North Carolina	Hyde	median_household_income	35810
37097	North Carolina	Iredell	median_household_income	49902
37099	North Carolina	Jackson	median_household_income	37388
37101	North Carolina	Johnston	median_household_income	48380
37103	North Carolina	Jones	median_household_income	38230
37105	North Carolina	Lee	median_household_income	41506
37107	North Carolina	Lenoir	median_household_income	32602
37109	North Carolina	Lincoln	median_household_income	50746
37111	North Carolina	McDowell	median_household_income	35627
37113	North Carolina	Macon	median_household_income	36953
37115	North Carolina	Madison	median_household_income	36724
37117	North Carolina	Martin	median_household_income	33305
37119	North Carolina	Mecklenburg	median_household_income	52111
37121	North Carolina	Mitchell	median_household_income	35322
37123	North Carolina	Montgomery	median_household_income	30684
37125	North Carolina	Moore	median_household_income	47301
37127	North Carolina	Nash	median_household_income	43151
37129	North Carolina	New Hanover	median_household_income	45890
37131	North Carolina	Northampton	median_household_income	31668
37133	North Carolina	Onslow	median_household_income	45434
37135	North Carolina	Orange	median_household_income	56792
37137	North Carolina	Pamlico	median_household_income	41325
37139	North Carolina	Pasquotank	median_household_income	40261
37141	North Carolina	Pender	median_household_income	44171
37143	North Carolina	Perquimans	median_household_income	39112
37145	North Carolina	Person	median_household_income	42303
37147	North Carolina	Pitt	median_household_income	39713
37149	North Carolina	Polk	median_household_income	41851
37151	North Carolina	Randolph	median_household_income	40749
37153	North Carolina	Richmond	median_household_income	32932
37155	North Carolina	Robeson	median_household_income	30931
37157	North Carolina	Rockingham	median_household_income	36746
37159	North Carolina	Rowan	median_household_income	40267
37161	North Carolina	Rutherford	median_household_income	35208
37163	North Carolina	Sampson	median_household_income	36471
37165	North Carolina	Scotland	median_household_income	32999
37167	North Carolina	Stanly	median_household_income	38301
37169	North Carolina	Stokes	median_household_income	42147
37171	North Carolina	Surry	median_household_income	35269
37173	North Carolina	Swain	median_household_income	36167
37175	North Carolina	Transylvania	median_household_income	41578
37177	North Carolina	Tyrrell	median_household_income	33430
37179	North Carolina	Union	median_household_income	61515
37181	North Carolina	Vance	median_household_income	33377
37183	North Carolina	Wake	median_household_income	62436
37185	North Carolina	Warren	median_household_income	33218
37187	North Carolina	Washington	median_household_income	33278
37189	North Carolina	Watauga	median_household_income	39168
37191	North Carolina	Wayne	median_household_income	39089
37193	North Carolina	Wilkes	median_household_income	34954
37195	North Carolina	Wilson	median_household_income	37166
37197	North Carolina	Yadkin	median_household_income	40983
37199	North Carolina	Yancey	median_household_income	36440
38001	North Dakota	Adams	median_household_income	43836
38003	North Dakota	Barnes	median_household_income	47839
38005	North Dakota	Benson	median_household_income	38299
38007	North Dakota	Billings	median_household_income	60506
38009	North Dakota	Bottineau	median_household_income	52360
38011	North Dakota	Bowman	median_household_income	56721
38013	North Dakota	Burke	median_household_income	49481
38015	North Dakota	Burleigh	median_household_income	57519
38017	North Dakota	Cass	median_household_income	52444
38019	North Dakota	Cavalier	median_household_income	50572
38021	North Dakota	Dickey	median_household_income	47501
38023	North Dakota	Divide	median_household_income	51219
38025	North Dakota	Dunn	median_household_income	55353
38027	North Dakota	Eddy	median_household_income	43249
38029	North Dakota	Emmons	median_household_income	40749
38031	North Dakota	Foster	median_household_income	49333
38033	North Dakota	Golden Valley	median_household_income	44706
38035	North Dakota	Grand Forks	median_household_income	45541
38037	North Dakota	Grant	median_household_income	35744
38039	North Dakota	Griggs	median_household_income	45283
38041	North Dakota	Hettinger	median_household_income	46793
38043	North Dakota	Kidder	median_household_income	39857
38045	North Dakota	LaMoure	median_household_income	52242
38047	North Dakota	Logan	median_household_income	40760
38049	North Dakota	McHenry	median_household_income	44981
38051	North Dakota	McIntosh	median_household_income	36642
38053	North Dakota	McKenzie	median_household_income	59000
38055	North Dakota	McLean	median_household_income	50902
38057	North Dakota	Mercer	median_household_income	67449
38059	North Dakota	Morton	median_household_income	58330
38061	North Dakota	Mountrail	median_household_income	52930
38063	North Dakota	Nelson	median_household_income	43426
38065	North Dakota	Oliver	median_household_income	59262
38067	North Dakota	Pembina	median_household_income	54584
38069	North Dakota	Pierce	median_household_income	41419
38071	North Dakota	Ramsey	median_household_income	46624
38073	North Dakota	Ransom	median_household_income	51812
38075	North Dakota	Renville	median_household_income	52982
38077	North Dakota	Richland	median_household_income	51860
38079	North Dakota	Rolette	median_household_income	33024
38081	North Dakota	Sargent	median_household_income	58138
38083	North Dakota	Sheridan	median_household_income	40593
38085	North Dakota	Sioux	median_household_income	30271
38087	North Dakota	Slope	median_household_income	52493
38089	North Dakota	Stark	median_household_income	55492
38091	North Dakota	Steele	median_household_income	54695
38093	North Dakota	Stutsman	median_household_income	49519
38095	North Dakota	Towner	median_household_income	52376
38097	North Dakota	Traill	median_household_income	53388
38099	North Dakota	Walsh	median_household_income	46802
38101	North Dakota	Ward	median_household_income	53157
38103	North Dakota	Wells	median_household_income	47328
38105	North Dakota	Williams	median_household_income	67492
39001	Ohio	Adams	median_household_income	34778
39003	Ohio	Allen	median_household_income	41453
39005	Ohio	Ashland	median_household_income	44950
39007	Ohio	Ashtabula	median_household_income	38683
39009	Ohio	Athens	median_household_income	33943
39011	Ohio	Auglaize	median_household_income	51130
39013	Ohio	Belmont	median_household_income	40300
39015	Ohio	Brown	median_household_income	43181
39017	Ohio	Butler	median_household_income	53275
39019	Ohio	Carroll	median_household_income	40896
39021	Ohio	Champaign	median_household_income	48063
39023	Ohio	Clark	median_household_income	41704
39025	Ohio	Clermont	median_household_income	55963
39027	Ohio	Clinton	median_household_income	44905
39029	Ohio	Columbiana	median_household_income	42091
39031	Ohio	Coshocton	median_household_income	40282
39033	Ohio	Crawford	median_household_income	39679
39035	Ohio	Cuyahoga	median_household_income	41609
39037	Ohio	Darke	median_household_income	42065
39039	Ohio	Defiance	median_household_income	49360
39041	Ohio	Delaware	median_household_income	86980
39043	Ohio	Erie	median_household_income	46613
39045	Ohio	Fairfield	median_household_income	58829
39047	Ohio	Fayette	median_household_income	36684
39049	Ohio	Franklin	median_household_income	47174
39051	Ohio	Fulton	median_household_income	49038
39053	Ohio	Gallia	median_household_income	36441
39055	Ohio	Geauga	median_household_income	66088
39057	Ohio	Greene	median_household_income	56683
39059	Ohio	Guernsey	median_household_income	36348
39061	Ohio	Hamilton	median_household_income	46125
39063	Ohio	Hancock	median_household_income	48258
39065	Ohio	Hardin	median_household_income	37914
39067	Ohio	Harrison	median_household_income	37057
39069	Ohio	Henry	median_household_income	48859
39071	Ohio	Highland	median_household_income	36865
39073	Ohio	Hocking	median_household_income	42491
39075	Ohio	Holmes	median_household_income	45893
39077	Ohio	Huron	median_household_income	48196
39079	Ohio	Jackson	median_household_income	39144
39081	Ohio	Jefferson	median_household_income	41103
39083	Ohio	Knox	median_household_income	50929
39085	Ohio	Lake	median_household_income	53016
39087	Ohio	Lawrence	median_household_income	37666
39089	Ohio	Licking	median_household_income	54298
39091	Ohio	Logan	median_household_income	48011
39093	Ohio	Lorain	median_household_income	48733
39095	Ohio	Lucas	median_household_income	38798
39097	Ohio	Madison	median_household_income	54107
39099	Ohio	Mahoning	median_household_income	39447
39101	Ohio	Marion	median_household_income	42141
39103	Ohio	Medina	median_household_income	60527
39105	Ohio	Meigs	median_household_income	33520
39107	Ohio	Mercer	median_household_income	47994
39109	Ohio	Miami	median_household_income	48103
39111	Ohio	Monroe	median_household_income	39007
39113	Ohio	Montgomery	median_household_income	41001
39115	Ohio	Morgan	median_household_income	35173
39117	Ohio	Morrow	median_household_income	47431
39119	Ohio	Muskingum	median_household_income	38652
39121	Ohio	Noble	median_household_income	41151
39123	Ohio	Ottawa	median_household_income	51641
39125	Ohio	Paulding	median_household_income	41946
39127	Ohio	Perry	median_household_income	39383
39129	Ohio	Pickaway	median_household_income	52161
39131	Ohio	Pike	median_household_income	37802
39133	Ohio	Portage	median_household_income	49712
39135	Ohio	Preble	median_household_income	45920
39137	Ohio	Putnam	median_household_income	57039
39139	Ohio	Richland	median_household_income	40424
39141	Ohio	Ross	median_household_income	43118
39143	Ohio	Sandusky	median_household_income	44016
39145	Ohio	Scioto	median_household_income	31987
39147	Ohio	Seneca	median_household_income	38349
39149	Ohio	Shelby	median_household_income	53028
39151	Ohio	Stark	median_household_income	42190
39153	Ohio	Summit	median_household_income	46595
39155	Ohio	Trumbull	median_household_income	40913
39157	Ohio	Tuscarawas	median_household_income	41857
39159	Ohio	Union	median_household_income	64403
39161	Ohio	Van Wert	median_household_income	46717
39163	Ohio	Vinton	median_household_income	35298
39165	Ohio	Warren	median_household_income	70245
39167	Ohio	Washington	median_household_income	42211
39169	Ohio	Wayne	median_household_income	46842
39171	Ohio	Williams	median_household_income	40856
39173	Ohio	Wood	median_household_income	50624
39175	Ohio	Wyandot	median_household_income	45555
40001	Oklahoma	Adair	median_household_income	31680
40003	Oklahoma	Alfalfa	median_household_income	38852
40005	Oklahoma	Atoka	median_household_income	34673
40007	Oklahoma	Beaver	median_household_income	49683
40009	Oklahoma	Beckham	median_household_income	43565
40011	Oklahoma	Blaine	median_household_income	37882
40013	Oklahoma	Bryan	median_household_income	34276
40015	Oklahoma	Caddo	median_household_income	38583
40017	Oklahoma	Canadian	median_household_income	60225
40019	Oklahoma	Carter	median_household_income	40122
40021	Oklahoma	Cherokee	median_household_income	34968
40023	Oklahoma	Choctaw	median_household_income	28598
40025	Oklahoma	Cimarron	median_household_income	38572
40027	Oklahoma	Cleveland	median_household_income	51900
40029	Oklahoma	Coal	median_household_income	35475
40031	Oklahoma	Comanche	median_household_income	44286
40033	Oklahoma	Cotton	median_household_income	38129
40035	Oklahoma	Craig	median_household_income	36996
40037	Oklahoma	Creek	median_household_income	41000
40039	Oklahoma	Custer	median_household_income	41678
40041	Oklahoma	Delaware	median_household_income	35936
40043	Oklahoma	Dewey	median_household_income	41124
40045	Oklahoma	Ellis	median_household_income	42728
40047	Oklahoma	Garfield	median_household_income	42800
40049	Oklahoma	Garvin	median_household_income	37878
40051	Oklahoma	Grady	median_household_income	45688
40053	Oklahoma	Grant	median_household_income	40691
40055	Oklahoma	Greer	median_household_income	34350
40057	Oklahoma	Harmon	median_household_income	30329
40059	Oklahoma	Harper	median_household_income	43198
40061	Oklahoma	Haskell	median_household_income	33309
40063	Oklahoma	Hughes	median_household_income	30888
40065	Oklahoma	Jackson	median_household_income	40129
40067	Oklahoma	Jefferson	median_household_income	30755
40069	Oklahoma	Johnston	median_household_income	35713
40071	Oklahoma	Kay	median_household_income	39152
40073	Oklahoma	Kingfisher	median_household_income	53050
40075	Oklahoma	Kiowa	median_household_income	35977
40077	Oklahoma	Latimer	median_household_income	35660
40079	Oklahoma	Le Flore	median_household_income	34131
40081	Oklahoma	Lincoln	median_household_income	38058
40083	Oklahoma	Logan	median_household_income	48346
40085	Oklahoma	Love	median_household_income	40853
40087	Oklahoma	McClain	median_household_income	54633
40089	Oklahoma	McCurtain	median_household_income	29614
40091	Oklahoma	McIntosh	median_household_income	32487
40093	Oklahoma	Major	median_household_income	45374
40095	Oklahoma	Marshall	median_household_income	35610
40097	Oklahoma	Mayes	median_household_income	40229
40099	Oklahoma	Murray	median_household_income	39914
40101	Oklahoma	Muskogee	median_household_income	35443
40103	Oklahoma	Noble	median_household_income	43416
40105	Oklahoma	Nowata	median_household_income	38453
40107	Oklahoma	Okfuskee	median_household_income	31150
40109	Oklahoma	Oklahoma	median_household_income	43101
40111	Oklahoma	Okmulgee	median_household_income	35226
40113	Oklahoma	Osage	median_household_income	43170
40115	Oklahoma	Ottawa	median_household_income	34431
40117	Oklahoma	Pawnee	median_household_income	41938
40119	Oklahoma	Payne	median_household_income	37075
40121	Oklahoma	Pittsburg	median_household_income	41712
40123	Oklahoma	Pontotoc	median_household_income	40378
40125	Oklahoma	Pottawatomie	median_household_income	41520
40127	Oklahoma	Pushmataha	median_household_income	30190
40129	Oklahoma	Roger Mills	median_household_income	50761
40131	Oklahoma	Rogers	median_household_income	54974
40133	Oklahoma	Seminole	median_household_income	32976
40135	Oklahoma	Sequoyah	median_household_income	36080
40137	Oklahoma	Stephens	median_household_income	43765
40139	Oklahoma	Texas	median_household_income	44550
40141	Oklahoma	Tillman	median_household_income	32122
40143	Oklahoma	Tulsa	median_household_income	46497
40145	Oklahoma	Wagoner	median_household_income	52717
40147	Oklahoma	Washington	median_household_income	47645
40149	Oklahoma	Washita	median_household_income	45374
40151	Oklahoma	Woods	median_household_income	38688
40153	Oklahoma	Woodward	median_household_income	48420
41001	Oregon	Baker	median_household_income	36877
41003	Oregon	Benton	median_household_income	46272
41005	Oregon	Clackamas	median_household_income	58496
41007	Oregon	Clatsop	median_household_income	43544
41009	Oregon	Columbia	median_household_income	55646
41011	Oregon	Coos	median_household_income	36567
41013	Oregon	Crook	median_household_income	37473
41015	Oregon	Curry	median_household_income	39958
41017	Oregon	Deschutes	median_household_income	47924
41019	Oregon	Douglas	median_household_income	38196
41021	Oregon	Gilliam	median_household_income	49378
41023	Oregon	Grant	median_household_income	37191
41025	Oregon	Harney	median_household_income	35141
41027	Oregon	Hood River	median_household_income	48516
41029	Oregon	Jackson	median_household_income	40013
41031	Oregon	Jefferson	median_household_income	40910
41033	Oregon	Josephine	median_household_income	36269
41035	Oregon	Klamath	median_household_income	36765
41037	Oregon	Lake	median_household_income	35517
41039	Oregon	Lane	median_household_income	40689
41041	Oregon	Lincoln	median_household_income	40507
41043	Oregon	Linn	median_household_income	42836
41045	Oregon	Malheur	median_household_income	36039
41047	Oregon	Marion	median_household_income	44275
41049	Oregon	Morrow	median_household_income	46902
41051	Oregon	Multnomah	median_household_income	46989
41053	Oregon	Polk	median_household_income	52277
41055	Oregon	Sherman	median_household_income	52263
41057	Oregon	Tillamook	median_household_income	41246
41059	Oregon	Umatilla	median_household_income	43231
41061	Oregon	Union	median_household_income	41510
41063	Oregon	Wallowa	median_household_income	38486
41065	Oregon	Wasco	median_household_income	41144
41067	Oregon	Washington	median_household_income	62463
41069	Oregon	Wheeler	median_household_income	32491
41071	Oregon	Yamhill	median_household_income	52103
42001	Pennsylvania	Adams	median_household_income	54460
42003	Pennsylvania	Allegheny	median_household_income	49682
42005	Pennsylvania	Armstrong	median_household_income	41934
42007	Pennsylvania	Beaver	median_household_income	48140
42009	Pennsylvania	Bedford	median_household_income	40240
42011	Pennsylvania	Berks	median_household_income	52168
42013	Pennsylvania	Blair	median_household_income	42488
42015	Pennsylvania	Bradford	median_household_income	44265
42017	Pennsylvania	Bucks	median_household_income	70735
42019	Pennsylvania	Butler	median_household_income	54888
42021	Pennsylvania	Cambria	median_household_income	39892
42023	Pennsylvania	Cameron	median_household_income	38451
42025	Pennsylvania	Carbon	median_household_income	44062
42027	Pennsylvania	Centre	median_household_income	47222
42029	Pennsylvania	Chester	median_household_income	79508
42031	Pennsylvania	Clarion	median_household_income	41423
42033	Pennsylvania	Clearfield	median_household_income	41408
42035	Pennsylvania	Clinton	median_household_income	40281
42037	Pennsylvania	Columbia	median_household_income	40704
42039	Pennsylvania	Crawford	median_household_income	40775
42041	Pennsylvania	Cumberland	median_household_income	58722
42043	Pennsylvania	Dauphin	median_household_income	51668
42045	Pennsylvania	Delaware	median_household_income	59978
42047	Pennsylvania	Elk	median_household_income	43181
42049	Pennsylvania	Erie	median_household_income	41951
42051	Pennsylvania	Fayette	median_household_income	36300
42053	Pennsylvania	Forest	median_household_income	32852
42055	Pennsylvania	Franklin	median_household_income	49545
42057	Pennsylvania	Fulton	median_household_income	44287
42059	Pennsylvania	Greene	median_household_income	42049
42061	Pennsylvania	Huntingdon	median_household_income	41923
42063	Pennsylvania	Indiana	median_household_income	41707
42065	Pennsylvania	Jefferson	median_household_income	39051
42067	Pennsylvania	Juniata	median_household_income	44865
42069	Pennsylvania	Lackawanna	median_household_income	43886
42071	Pennsylvania	Lancaster	median_household_income	53408
42073	Pennsylvania	Lawrence	median_household_income	41447
42075	Pennsylvania	Lebanon	median_household_income	53625
42077	Pennsylvania	Lehigh	median_household_income	50737
42079	Pennsylvania	Luzerne	median_household_income	42584
42081	Pennsylvania	Lycoming	median_household_income	42163
42083	Pennsylvania	McKean	median_household_income	40338
42085	Pennsylvania	Mercer	median_household_income	41535
42087	Pennsylvania	Mifflin	median_household_income	38544
42089	Pennsylvania	Monroe	median_household_income	52505
42091	Pennsylvania	Montgomery	median_household_income	76172
42093	Pennsylvania	Montour	median_household_income	48800
42095	Pennsylvania	Northampton	median_household_income	57284
42097	Pennsylvania	Northumberland	median_household_income	39834
42099	Pennsylvania	Perry	median_household_income	52788
42101	Pennsylvania	Philadelphia	median_household_income	34433
42103	Pennsylvania	Pike	median_household_income	56070
42105	Pennsylvania	Potter	median_household_income	40599
42107	Pennsylvania	Schuylkill	median_household_income	45549
42109	Pennsylvania	Snyder	median_household_income	45460
42111	Pennsylvania	Somerset	median_household_income	39042
42113	Pennsylvania	Sullivan	median_household_income	38608
42115	Pennsylvania	Susquehanna	median_household_income	46814
42117	Pennsylvania	Tioga	median_household_income	41010
42119	Pennsylvania	Union	median_household_income	46992
42121	Pennsylvania	Venango	median_household_income	39608
42123	Pennsylvania	Warren	median_household_income	40940
42125	Pennsylvania	Washington	median_household_income	52384
42127	Pennsylvania	Wayne	median_household_income	47824
42129	Pennsylvania	Westmoreland	median_household_income	46630
42131	Pennsylvania	Wyoming	median_household_income	49011
42133	Pennsylvania	York	median_household_income	55521
44001	Rhode Island	Bristol	median_household_income	68483
44003	Rhode Island	Kent	median_household_income	59880
44005	Rhode Island	Newport	median_household_income	65755
44007	Rhode Island	Providence	median_household_income	46385
44009	Rhode Island	Washington	median_household_income	68539
45001	South Carolina	Abbeville	median_household_income	36787
45003	South Carolina	Aiken	median_household_income	42826
45005	South Carolina	Allendale	median_household_income	24820
45007	South Carolina	Anderson	median_household_income	41000
45009	South Carolina	Bamberg	median_household_income	28467
45011	South Carolina	Barnwell	median_household_income	33178
45013	South Carolina	Beaufort	median_household_income	55018
45015	South Carolina	Berkeley	median_household_income	49516
45017	South Carolina	Calhoun	median_household_income	38417
45019	South Carolina	Charleston	median_household_income	49432
45021	South Carolina	Cherokee	median_household_income	36400
45023	South Carolina	Chester	median_household_income	32857
45025	South Carolina	Chesterfield	median_household_income	30378
45027	South Carolina	Clarendon	median_household_income	30780
45029	South Carolina	Colleton	median_household_income	32963
45031	South Carolina	Darlington	median_household_income	36248
45033	South Carolina	Dillon	median_household_income	26308
45035	South Carolina	Dorchester	median_household_income	51332
45037	South Carolina	Edgefield	median_household_income	42289
45039	South Carolina	Fairfield	median_household_income	34700
45041	South Carolina	Florence	median_household_income	39663
45043	South Carolina	Georgetown	median_household_income	40864
45045	South Carolina	Greenville	median_household_income	48480
45047	South Carolina	Greenwood	median_household_income	37038
45049	South Carolina	Hampton	median_household_income	31915
45051	South Carolina	Horry	median_household_income	38807
45053	South Carolina	Jasper	median_household_income	34927
45055	South Carolina	Kershaw	median_household_income	41055
45057	South Carolina	Lancaster	median_household_income	40372
45059	South Carolina	Laurens	median_household_income	35839
45061	South Carolina	Lee	median_household_income	28733
45063	South Carolina	Lexington	median_household_income	50738
45065	South Carolina	McCormick	median_household_income	35209
45067	South Carolina	Marion	median_household_income	27726
45069	South Carolina	Marlboro	median_household_income	28662
45071	South Carolina	Newberry	median_household_income	38024
45073	South Carolina	Oconee	median_household_income	42142
45075	South Carolina	Orangeburg	median_household_income	31605
45077	South Carolina	Pickens	median_household_income	40221
45079	South Carolina	Richland	median_household_income	45182
45081	South Carolina	Saluda	median_household_income	39689
45083	South Carolina	Spartanburg	median_household_income	40687
45085	South Carolina	Sumter	median_household_income	40858
45087	South Carolina	Union	median_household_income	33981
45089	South Carolina	Williamsburg	median_household_income	27750
45091	South Carolina	York	median_household_income	51017
46003	South Dakota	Aurora	median_household_income	45615
46005	South Dakota	Beadle	median_household_income	43803
46007	South Dakota	Bennett	median_household_income	31712
46009	South Dakota	Bon Homme	median_household_income	41711
46011	South Dakota	Brookings	median_household_income	48233
46013	South Dakota	Brown	median_household_income	50115
46015	South Dakota	Brule	median_household_income	45265
46017	South Dakota	Buffalo	median_household_income	21269
46019	South Dakota	Butte	median_household_income	39615
46021	South Dakota	Campbell	median_household_income	40855
46023	South Dakota	Charles Mix	median_household_income	37448
46025	South Dakota	Clark	median_household_income	43496
46027	South Dakota	Clay	median_household_income	39870
46029	South Dakota	Codington	median_household_income	47282
46031	South Dakota	Corson	median_household_income	28770
46033	South Dakota	Custer	median_household_income	49649
46035	South Dakota	Davison	median_household_income	47100
46037	South Dakota	Day	median_household_income	39223
46039	South Dakota	Deuel	median_household_income	45700
46041	South Dakota	Dewey	median_household_income	33902
46043	South Dakota	Douglas	median_household_income	46224
46045	South Dakota	Edmunds	median_household_income	49467
46047	South Dakota	Fall River	median_household_income	39444
46049	South Dakota	Faulk	median_household_income	43030
46051	South Dakota	Grant	median_household_income	47131
46053	South Dakota	Gregory	median_household_income	33991
46055	South Dakota	Haakon	median_household_income	44653
46057	South Dakota	Hamlin	median_household_income	50864
46059	South Dakota	Hand	median_household_income	41975
46061	South Dakota	Hanson	median_household_income	57519
46063	South Dakota	Harding	median_household_income	42575
46065	South Dakota	Hughes	median_household_income	60677
46067	South Dakota	Hutchinson	median_household_income	46309
46069	South Dakota	Hyde	median_household_income	44997
46071	South Dakota	Jackson	median_household_income	31854
46073	South Dakota	Jerauld	median_household_income	47433
46075	South Dakota	Jones	median_household_income	40171
46077	South Dakota	Kingsbury	median_household_income	46244
46079	South Dakota	Lake	median_household_income	49893
46081	South Dakota	Lawrence	median_household_income	42495
46083	South Dakota	Lincoln	median_household_income	76907
46085	South Dakota	Lyman	median_household_income	37914
46087	South Dakota	McCook	median_household_income	51365
46089	South Dakota	McPherson	median_household_income	35473
46091	South Dakota	Marshall	median_household_income	44849
46093	South Dakota	Meade	median_household_income	50985
46095	South Dakota	Mellette	median_household_income	30170
46097	South Dakota	Miner	median_household_income	44316
46099	South Dakota	Minnehaha	median_household_income	51431
46101	South Dakota	Moody	median_household_income	50307
46103	South Dakota	Pennington	median_household_income	48083
46105	South Dakota	Perkins	median_household_income	37919
46107	South Dakota	Potter	median_household_income	45851
46109	South Dakota	Roberts	median_household_income	41407
46111	South Dakota	Sanborn	median_household_income	47141
46113	South Dakota	Shannon	median_household_income	27200
46115	South Dakota	Spink	median_household_income	44455
46117	South Dakota	Stanley	median_household_income	53986
46119	South Dakota	Sully	median_household_income	55194
46121	South Dakota	Todd	median_household_income	26639
46123	South Dakota	Tripp	median_household_income	38360
46125	South Dakota	Turner	median_household_income	50469
46127	South Dakota	Union	median_household_income	66242
46129	South Dakota	Walworth	median_household_income	39920
46135	South Dakota	Yankton	median_household_income	48147
46137	South Dakota	Ziebach	median_household_income	28350
47001	Tennessee	Anderson	median_household_income	41694
47003	Tennessee	Bedford	median_household_income	39552
47005	Tennessee	Benton	median_household_income	32527
47007	Tennessee	Bledsoe	median_household_income	33500
47009	Tennessee	Blount	median_household_income	45539
47011	Tennessee	Bradley	median_household_income	38667
47013	Tennessee	Campbell	median_household_income	29044
47015	Tennessee	Cannon	median_household_income	36959
47017	Tennessee	Carroll	median_household_income	34979
47019	Tennessee	Carter	median_household_income	33772
47021	Tennessee	Cheatham	median_household_income	50225
47023	Tennessee	Chester	median_household_income	38749
47025	Tennessee	Claiborne	median_household_income	34454
47027	Tennessee	Clay	median_household_income	27978
47029	Tennessee	Cocke	median_household_income	30092
47031	Tennessee	Coffee	median_household_income	35571
47033	Tennessee	Crockett	median_household_income	34474
47035	Tennessee	Cumberland	median_household_income	35873
47037	Tennessee	Davidson	median_household_income	43893
47039	Tennessee	Decatur	median_household_income	34400
47041	Tennessee	DeKalb	median_household_income	37136
47043	Tennessee	Dickson	median_household_income	43019
47045	Tennessee	Dyer	median_household_income	37766
47047	Tennessee	Fayette	median_household_income	49760
47049	Tennessee	Fentress	median_household_income	28666
47051	Tennessee	Franklin	median_household_income	39935
47053	Tennessee	Gibson	median_household_income	36365
47055	Tennessee	Giles	median_household_income	39916
47057	Tennessee	Grainger	median_household_income	34077
47059	Tennessee	Greene	median_household_income	32880
47061	Tennessee	Grundy	median_household_income	27428
47063	Tennessee	Hamblen	median_household_income	35630
47065	Tennessee	Hamilton	median_household_income	42609
47067	Tennessee	Hancock	median_household_income	25297
47069	Tennessee	Hardeman	median_household_income	31437
47071	Tennessee	Hardin	median_household_income	31281
47073	Tennessee	Hawkins	median_household_income	37095
47075	Tennessee	Haywood	median_household_income	32422
47077	Tennessee	Henderson	median_household_income	36392
47079	Tennessee	Henry	median_household_income	35270
47081	Tennessee	Hickman	median_household_income	35094
47083	Tennessee	Houston	median_household_income	36858
47085	Tennessee	Humphreys	median_household_income	43987
47087	Tennessee	Jackson	median_household_income	31903
47089	Tennessee	Jefferson	median_household_income	38174
47091	Tennessee	Johnson	median_household_income	30897
47093	Tennessee	Knox	median_household_income	45149
47095	Tennessee	Lake	median_household_income	26587
47097	Tennessee	Lauderdale	median_household_income	31770
47099	Tennessee	Lawrence	median_household_income	33963
47101	Tennessee	Lewis	median_household_income	31877
47103	Tennessee	Lincoln	median_household_income	39246
47105	Tennessee	Loudon	median_household_income	50375
47107	Tennessee	McMinn	median_household_income	37319
47109	Tennessee	McNairy	median_household_income	33738
47111	Tennessee	Macon	median_household_income	34262
47113	Tennessee	Madison	median_household_income	39510
47115	Tennessee	Marion	median_household_income	40136
