FIPS	State	County	Variable	ypll_rate
37007	North Carolina	Anson	ypll_rate	10220
37009	North Carolina	Ashe	ypll_rate	7521
37011	North Carolina	Avery	ypll_rate	6812
37013	North Carolina	Beaufort	ypll_rate	9400
37015	North Carolina	Bertie	ypll_rate	11207
37017	North Carolina	Bladen	ypll_rate	11030
37019	North Carolina	Brunswick	ypll_rate	8349
37021	North Carolina	Buncombe	ypll_rate	7026
37023	North Carolina	Burke	ypll_rate	9240
37025	North Carolina	Cabarrus	ypll_rate	6556
37027	North Carolina	Caldwell	ypll_rate	8966
37029	North Carolina	Camden	ypll_rate	5064
37031	North Carolina	Carteret	ypll_rate	8072
37033	North Carolina	Caswell	ypll_rate	7738
37035	North Carolina	Catawba	ypll_rate	8388
37037	North Carolina	Chatham	ypll_rate	5967
37039	North Carolina	Cherokee	ypll_rate	8521
37041	North Carolina	Chowan	ypll_rate	7213
37043	North Carolina	Clay	ypll_rate	9463
37045	North Carolina	Cleveland	ypll_rate	9594
37047	North Carolina	Columbus	ypll_rate	12108
37049	North Carolina	Craven	ypll_rate	7777
37051	North Carolina	Cumberland	ypll_rate	8956
37053	North Carolina	Currituck	ypll_rate	7275
37055	North Carolina	Dare	ypll_rate	5869
37057	North Carolina	Davidson	ypll_rate	7932
37059	North Carolina	Davie	ypll_rate	6014
37061	North Carolina	Duplin	ypll_rate	8311
37063	North Carolina	Durham	ypll_rate	6979
37065	North Carolina	Edgecombe	ypll_rate	10009
37067	North Carolina	Forsyth	ypll_rate	7332
37069	North Carolina	Franklin	ypll_rate	7673
37071	North Carolina	Gaston	ypll_rate	9282
37073	North Carolina	Gates	ypll_rate	9113
37075	North Carolina	Graham	ypll_rate	9226
37077	North Carolina	Granville	ypll_rate	7765
37079	North Carolina	Greene	ypll_rate	7531
37081	North Carolina	Guilford	ypll_rate	6974
37083	North Carolina	Halifax	ypll_rate	10941
37085	North Carolina	Harnett	ypll_rate	8643
37087	North Carolina	Haywood	ypll_rate	7745
37089	North Carolina	Henderson	ypll_rate	6873
37091	North Carolina	Hertford	ypll_rate	8977
37093	North Carolina	Hoke	ypll_rate	7797
37095	North Carolina	Hyde	ypll_rate	7202
37097	North Carolina	Iredell	ypll_rate	7198
37099	North Carolina	Jackson	ypll_rate	7283
37101	North Carolina	Johnston	ypll_rate	7341
37103	North Carolina	Jones	ypll_rate	8375
37105	North Carolina	Lee	ypll_rate	8413
37107	North Carolina	Lenoir	ypll_rate	10935
37109	North Carolina	Lincoln	ypll_rate	7758
37111	North Carolina	McDowell	ypll_rate	7946
37113	North Carolina	Macon	ypll_rate	7125
37115	North Carolina	Madison	ypll_rate	7660
37117	North Carolina	Martin	ypll_rate	10798
37119	North Carolina	Mecklenburg	ypll_rate	6039
37121	North Carolina	Mitchell	ypll_rate	8311
37123	North Carolina	Montgomery	ypll_rate	8828
37125	North Carolina	Moore	ypll_rate	6997
37127	North Carolina	Nash	ypll_rate	9178
37129	North Carolina	New Hanover	ypll_rate	6525
37131	North Carolina	Northampton	ypll_rate	10148
37133	North Carolina	Onslow	ypll_rate	7303
37135	North Carolina	Orange	ypll_rate	5063
37137	North Carolina	Pamlico	ypll_rate	9428
37139	North Carolina	Pasquotank	ypll_rate	8052
37141	North Carolina	Pender	ypll_rate	8143
37143	North Carolina	Perquimans	ypll_rate	8837
37145	North Carolina	Person	ypll_rate	8370
37147	North Carolina	Pitt	ypll_rate	7946
37149	North Carolina	Polk	ypll_rate	7460
37151	North Carolina	Randolph	ypll_rate	7925
37153	North Carolina	Richmond	ypll_rate	10344
37155	North Carolina	Robeson	ypll_rate	11614
37157	North Carolina	Rockingham	ypll_rate	9229
37159	North Carolina	Rowan	ypll_rate	8483
37161	North Carolina	Rutherford	ypll_rate	8593
37163	North Carolina	Sampson	ypll_rate	10349
37165	North Carolina	Scotland	ypll_rate	11100
37167	North Carolina	Stanly	ypll_rate	7933
37169	North Carolina	Stokes	ypll_rate	8566
37171	North Carolina	Surry	ypll_rate	8779
37173	North Carolina	Swain	ypll_rate	13578
37175	North Carolina	Transylvania	ypll_rate	7252
37177	North Carolina	Tyrrell	ypll_rate	9791
37179	North Carolina	Union	ypll_rate	5752
37181	North Carolina	Vance	ypll_rate	10953
37183	North Carolina	Wake	ypll_rate	4954
37185	North Carolina	Warren	ypll_rate	8576
37187	North Carolina	Washington	ypll_rate	7919
37189	North Carolina	Watauga	ypll_rate	5173
37191	North Carolina	Wayne	ypll_rate	9197
37193	North Carolina	Wilkes	ypll_rate	9057
37195	North Carolina	Wilson	ypll_rate	8490
37197	North Carolina	Yadkin	ypll_rate	7893
37199	North Carolina	Yancey	ypll_rate	6872
38001	North Dakota	Adams	ypll_rate	
38003	North Dakota	Barnes	ypll_rate	6499
38005	North Dakota	Benson	ypll_rate	20202
38007	North Dakota	Billings	ypll_rate	
38009	North Dakota	Bottineau	ypll_rate	6795
38011	North Dakota	Bowman	ypll_rate	6381
38013	North Dakota	Burke	ypll_rate	
38015	North Dakota	Burleigh	ypll_rate	5473
38017	North Dakota	Cass	ypll_rate	5251
38019	North Dakota	Cavalier	ypll_rate	
38021	North Dakota	Dickey	ypll_rate	3592
38023	North Dakota	Divide	ypll_rate	
38025	North Dakota	Dunn	ypll_rate	
38027	North Dakota	Eddy	ypll_rate	8539
38029	North Dakota	Emmons	ypll_rate	7473
38031	North Dakota	Foster	ypll_rate	4001
38033	North Dakota	Golden Valley	ypll_rate	
38035	North Dakota	Grand Forks	ypll_rate	5055
38037	North Dakota	Grant	ypll_rate	
38039	North Dakota	Griggs	ypll_rate	
38041	North Dakota	Hettinger	ypll_rate	
38043	North Dakota	Kidder	ypll_rate	
38045	North Dakota	LaMoure	ypll_rate	7220
38047	North Dakota	Logan	ypll_rate	
38049	North Dakota	McHenry	ypll_rate	8994
38051	North Dakota	McIntosh	ypll_rate	6839
38053	North Dakota	McKenzie	ypll_rate	10985
38055	North Dakota	McLean	ypll_rate	7781
38057	North Dakota	Mercer	ypll_rate	4299
38059	North Dakota	Morton	ypll_rate	6512
38061	North Dakota	Mountrail	ypll_rate	11288
38063	North Dakota	Nelson	ypll_rate	6282
38065	North Dakota	Oliver	ypll_rate	
38067	North Dakota	Pembina	ypll_rate	6179
38069	North Dakota	Pierce	ypll_rate	7221
38071	North Dakota	Ramsey	ypll_rate	8425
38073	North Dakota	Ransom	ypll_rate	5293
38075	North Dakota	Renville	ypll_rate	
38077	North Dakota	Richland	ypll_rate	6340
38079	North Dakota	Rolette	ypll_rate	14257
38081	North Dakota	Sargent	ypll_rate	6168
38083	North Dakota	Sheridan	ypll_rate	
38085	North Dakota	Sioux	ypll_rate	24668
38087	North Dakota	Slope	ypll_rate	
38089	North Dakota	Stark	ypll_rate	6088
38091	North Dakota	Steele	ypll_rate	
38093	North Dakota	Stutsman	ypll_rate	6470
38095	North Dakota	Towner	ypll_rate	
38097	North Dakota	Traill	ypll_rate	5420
38099	North Dakota	Walsh	ypll_rate	6884
38101	North Dakota	Ward	ypll_rate	5909
38103	North Dakota	Wells	ypll_rate	5396
38105	North Dakota	Williams	ypll_rate	6340
39001	Ohio	Adams	ypll_rate	10788
39003	Ohio	Allen	ypll_rate	7003
39005	Ohio	Ashland	ypll_rate	6952
39007	Ohio	Ashtabula	ypll_rate	8316
39009	Ohio	Athens	ypll_rate	8234
39011	Ohio	Auglaize	ypll_rate	6431
39013	Ohio	Belmont	ypll_rate	7383
39015	Ohio	Brown	ypll_rate	9513
39017	Ohio	Butler	ypll_rate	7065
39019	Ohio	Carroll	ypll_rate	6912
39021	Ohio	Champaign	ypll_rate	7785
39023	Ohio	Clark	ypll_rate	9022
39025	Ohio	Clermont	ypll_rate	6985
39027	Ohio	Clinton	ypll_rate	8770
39029	Ohio	Columbiana	ypll_rate	7623
39031	Ohio	Coshocton	ypll_rate	7955
39033	Ohio	Crawford	ypll_rate	8654
39035	Ohio	Cuyahoga	ypll_rate	7975
39037	Ohio	Darke	ypll_rate	6578
39039	Ohio	Defiance	ypll_rate	6812
39041	Ohio	Delaware	ypll_rate	4442
39043	Ohio	Erie	ypll_rate	7196
39045	Ohio	Fairfield	ypll_rate	6024
39047	Ohio	Fayette	ypll_rate	9084
39049	Ohio	Franklin	ypll_rate	7870
39051	Ohio	Fulton	ypll_rate	6178
39053	Ohio	Gallia	ypll_rate	8473
39055	Ohio	Geauga	ypll_rate	4306
39057	Ohio	Greene	ypll_rate	6319
39059	Ohio	Guernsey	ypll_rate	8116
39061	Ohio	Hamilton	ypll_rate	8201
39063	Ohio	Hancock	ypll_rate	6010
39065	Ohio	Hardin	ypll_rate	8197
39067	Ohio	Harrison	ypll_rate	8048
39069	Ohio	Henry	ypll_rate	6143
39071	Ohio	Highland	ypll_rate	9456
39073	Ohio	Hocking	ypll_rate	7178
39075	Ohio	Holmes	ypll_rate	5756
39077	Ohio	Huron	ypll_rate	6957
39079	Ohio	Jackson	ypll_rate	10234
39081	Ohio	Jefferson	ypll_rate	9574
39083	Ohio	Knox	ypll_rate	7363
39085	Ohio	Lake	ypll_rate	6043
39087	Ohio	Lawrence	ypll_rate	8994
39089	Ohio	Licking	ypll_rate	6983
39091	Ohio	Logan	ypll_rate	7787
39093	Ohio	Lorain	ypll_rate	6552
39095	Ohio	Lucas	ypll_rate	8024
39097	Ohio	Madison	ypll_rate	7707
39099	Ohio	Mahoning	ypll_rate	8730
39101	Ohio	Marion	ypll_rate	7590
39103	Ohio	Medina	ypll_rate	4789
39105	Ohio	Meigs	ypll_rate	10165
39107	Ohio	Mercer	ypll_rate	5953
39109	Ohio	Miami	ypll_rate	6682
39111	Ohio	Monroe	ypll_rate	7233
39113	Ohio	Montgomery	ypll_rate	8804
39115	Ohio	Morgan	ypll_rate	8026
39117	Ohio	Morrow	ypll_rate	7172
39119	Ohio	Muskingum	ypll_rate	8761
39121	Ohio	Noble	ypll_rate	6413
39123	Ohio	Ottawa	ypll_rate	6133
39125	Ohio	Paulding	ypll_rate	8579
39127	Ohio	Perry	ypll_rate	8657
39129	Ohio	Pickaway	ypll_rate	7279
39131	Ohio	Pike	ypll_rate	9587
39133	Ohio	Portage	ypll_rate	6258
39135	Ohio	Preble	ypll_rate	7547
39137	Ohio	Putnam	ypll_rate	5291
39139	Ohio	Richland	ypll_rate	7472
39141	Ohio	Ross	ypll_rate	8843
39143	Ohio	Sandusky	ypll_rate	7070
39145	Ohio	Scioto	ypll_rate	11798
39147	Ohio	Seneca	ypll_rate	6319
39149	Ohio	Shelby	ypll_rate	6737
39151	Ohio	Stark	ypll_rate	6985
39153	Ohio	Summit	ypll_rate	7310
39155	Ohio	Trumbull	ypll_rate	8470
39157	Ohio	Tuscarawas	ypll_rate	6112
39159	Ohio	Union	ypll_rate	5742
39161	Ohio	Van Wert	ypll_rate	6072
39163	Ohio	Vinton	ypll_rate	8895
39165	Ohio	Warren	ypll_rate	5600
39167	Ohio	Washington	ypll_rate	7737
39169	Ohio	Wayne	ypll_rate	6572
39171	Ohio	Williams	ypll_rate	6305
39173	Ohio	Wood	ypll_rate	5471
39175	Ohio	Wyandot	ypll_rate	7526
40001	Oklahoma	Adair	ypll_rate	11129
40003	Oklahoma	Alfalfa	ypll_rate	9528
40005	Oklahoma	Atoka	ypll_rate	8907
40007	Oklahoma	Beaver	ypll_rate	10021
40009	Oklahoma	Beckham	ypll_rate	11276
40011	Oklahoma	Blaine	ypll_rate	9805
40013	Oklahoma	Bryan	ypll_rate	9220
40015	Oklahoma	Caddo	ypll_rate	11274
40017	Oklahoma	Canadian	ypll_rate	6565
40019	Oklahoma	Carter	ypll_rate	11429
40021	Oklahoma	Cherokee	ypll_rate	9282
40023	Oklahoma	Choctaw	ypll_rate	13270
40025	Oklahoma	Cimarron	ypll_rate	7284
40027	Oklahoma	Cleveland	ypll_rate	6412
40029	Oklahoma	Coal	ypll_rate	15144
40031	Oklahoma	Comanche	ypll_rate	8822
40033	Oklahoma	Cotton	ypll_rate	8996
40035	Oklahoma	Craig	ypll_rate	11752
40037	Oklahoma	Creek	ypll_rate	10863
40039	Oklahoma	Custer	ypll_rate	8938
40041	Oklahoma	Delaware	ypll_rate	9506
40043	Oklahoma	Dewey	ypll_rate	12002
40045	Oklahoma	Ellis	ypll_rate	9778
40047	Oklahoma	Garfield	ypll_rate	9675
40049	Oklahoma	Garvin	ypll_rate	12382
40051	Oklahoma	Grady	ypll_rate	8696
40053	Oklahoma	Grant	ypll_rate	8586
40055	Oklahoma	Greer	ypll_rate	10572
40057	Oklahoma	Harmon	ypll_rate	11142
40059	Oklahoma	Harper	ypll_rate	10298
40061	Oklahoma	Haskell	ypll_rate	12910
40063	Oklahoma	Hughes	ypll_rate	12385
40065	Oklahoma	Jackson	ypll_rate	7917
40067	Oklahoma	Jefferson	ypll_rate	11441
40069	Oklahoma	Johnston	ypll_rate	13779
40071	Oklahoma	Kay	ypll_rate	10445
40073	Oklahoma	Kingfisher	ypll_rate	7190
40075	Oklahoma	Kiowa	ypll_rate	14649
40077	Oklahoma	Latimer	ypll_rate	9056
40079	Oklahoma	Le Flore	ypll_rate	11578
40081	Oklahoma	Lincoln	ypll_rate	9517
40083	Oklahoma	Logan	ypll_rate	7070
40085	Oklahoma	Love	ypll_rate	10813
40087	Oklahoma	McClain	ypll_rate	8903
40089	Oklahoma	McCurtain	ypll_rate	13097
40091	Oklahoma	McIntosh	ypll_rate	13083
40093	Oklahoma	Major	ypll_rate	10391
40095	Oklahoma	Marshall	ypll_rate	9211
40097	Oklahoma	Mayes	ypll_rate	10403
40099	Oklahoma	Murray	ypll_rate	10859
40101	Oklahoma	Muskogee	ypll_rate	11346
40103	Oklahoma	Noble	ypll_rate	8415
40105	Oklahoma	Nowata	ypll_rate	8747
40107	Oklahoma	Okfuskee	ypll_rate	13077
40109	Oklahoma	Oklahoma	ypll_rate	9150
40111	Oklahoma	Okmulgee	ypll_rate	12179
40113	Oklahoma	Osage	ypll_rate	9241
40115	Oklahoma	Ottawa	ypll_rate	11461
40117	Oklahoma	Pawnee	ypll_rate	11101
40119	Oklahoma	Payne	ypll_rate	6942
40121	Oklahoma	Pittsburg	ypll_rate	11332
40123	Oklahoma	Pontotoc	ypll_rate	12732
40125	Oklahoma	Pottawatomie	ypll_rate	10236
40127	Oklahoma	Pushmataha	ypll_rate	14457
40129	Oklahoma	Roger Mills	ypll_rate	9401
40131	Oklahoma	Rogers	ypll_rate	7239
40133	Oklahoma	Seminole	ypll_rate	13337
40135	Oklahoma	Sequoyah	ypll_rate	11066
40137	Oklahoma	Stephens	ypll_rate	10708
40139	Oklahoma	Texas	ypll_rate	8393
40141	Oklahoma	Tillman	ypll_rate	9629
40143	Oklahoma	Tulsa	ypll_rate	8961
40145	Oklahoma	Wagoner	ypll_rate	8175
40147	Oklahoma	Washington	ypll_rate	8262
40149	Oklahoma	Washita	ypll_rate	11029
40151	Oklahoma	Woods	ypll_rate	8139
40153	Oklahoma	Woodward	ypll_rate	10176
41001	Oregon	Baker	ypll_rate	10322
41003	Oregon	Benton	ypll_rate	3713
41005	Oregon	Clackamas	ypll_rate	5100
41007	Oregon	Clatsop	ypll_rate	6585
41009	Oregon	Columbia	ypll_rate	6342
41011	Oregon	Coos	ypll_rate	8176
41013	Oregon	Crook	ypll_rate	5711
41015	Oregon	Curry	ypll_rate	8931
41017	Oregon	Deschutes	ypll_rate	5410
41019	Oregon	Douglas	ypll_rate	7410
41021	Oregon	Gilliam	ypll_rate	
41023	Oregon	Grant	ypll_rate	4605
41025	Oregon	Harney	ypll_rate	7727
41027	Oregon	Hood River	ypll_rate	5399
41029	Oregon	Jackson	ypll_rate	6141
41031	Oregon	Jefferson	ypll_rate	10819
41033	Oregon	Josephine	ypll_rate	8311
41035	Oregon	Klamath	ypll_rate	8451
41037	Oregon	Lake	ypll_rate	8044
41039	Oregon	Lane	ypll_rate	6301
41041	Oregon	Lincoln	ypll_rate	7489
41043	Oregon	Linn	ypll_rate	6829
41045	Oregon	Malheur	ypll_rate	6197
41047	Oregon	Marion	ypll_rate	6704
41049	Oregon	Morrow	ypll_rate	6710
41051	Oregon	Multnomah	ypll_rate	6315
41053	Oregon	Polk	ypll_rate	5729
41055	Oregon	Sherman	ypll_rate	
41057	Oregon	Tillamook	ypll_rate	7177
41059	Oregon	Umatilla	ypll_rate	7836
41061	Oregon	Union	ypll_rate	6877
41063	Oregon	Wallowa	ypll_rate	6160
41065	Oregon	Wasco	ypll_rate	7869
41067	Oregon	Washington	ypll_rate	4513
41069	Oregon	Wheeler	ypll_rate	
41071	Oregon	Yamhill	ypll_rate	5401
42001	Pennsylvania	Adams	ypll_rate	5837
42003	Pennsylvania	Allegheny	ypll_rate	7253
42005	Pennsylvania	Armstrong	ypll_rate	7191
42007	Pennsylvania	Beaver	ypll_rate	7388
42009	Pennsylvania	Bedford	ypll_rate	7119
42011	Pennsylvania	Berks	ypll_rate	6262
42013	Pennsylvania	Blair	ypll_rate	7387
42015	Pennsylvania	Bradford	ypll_rate	7515
42017	Pennsylvania	Bucks	ypll_rate	5595
42019	Pennsylvania	Butler	ypll_rate	5556
42021	Pennsylvania	Cambria	ypll_rate	7767
42023	Pennsylvania	Cameron	ypll_rate	6813
42025	Pennsylvania	Carbon	ypll_rate	7339
42027	Pennsylvania	Centre	ypll_rate	4774
42029	Pennsylvania	Chester	ypll_rate	4801
42031	Pennsylvania	Clarion	ypll_rate	6929
42033	Pennsylvania	Clearfield	ypll_rate	7020
42035	Pennsylvania	Clinton	ypll_rate	6176
42037	Pennsylvania	Columbia	ypll_rate	7197
42039	Pennsylvania	Crawford	ypll_rate	6759
42041	Pennsylvania	Cumberland	ypll_rate	5104
42043	Pennsylvania	Dauphin	ypll_rate	7235
42045	Pennsylvania	Delaware	ypll_rate	7225
42047	Pennsylvania	Elk	ypll_rate	6647
42049	Pennsylvania	Erie	ypll_rate	7044
42051	Pennsylvania	Fayette	ypll_rate	9266
42053	Pennsylvania	Forest	ypll_rate	9347
42055	Pennsylvania	Franklin	ypll_rate	6199
42057	Pennsylvania	Fulton	ypll_rate	7296
42059	Pennsylvania	Greene	ypll_rate	8673
42061	Pennsylvania	Huntingdon	ypll_rate	6638
42063	Pennsylvania	Indiana	ypll_rate	6670
42065	Pennsylvania	Jefferson	ypll_rate	8358
42067	Pennsylvania	Juniata	ypll_rate	6836
42069	Pennsylvania	Lackawanna	ypll_rate	7919
42071	Pennsylvania	Lancaster	ypll_rate	5871
42073	Pennsylvania	Lawrence	ypll_rate	7600
42075	Pennsylvania	Lebanon	ypll_rate	6115
42077	Pennsylvania	Lehigh	ypll_rate	5931
42079	Pennsylvania	Luzerne	ypll_rate	7693
42081	Pennsylvania	Lycoming	ypll_rate	6563
42083	Pennsylvania	McKean	ypll_rate	6816
42085	Pennsylvania	Mercer	ypll_rate	7549
42087	Pennsylvania	Mifflin	ypll_rate	7464
42089	Pennsylvania	Monroe	ypll_rate	6684
42091	Pennsylvania	Montgomery	ypll_rate	5172
42093	Pennsylvania	Montour	ypll_rate	8420
42095	Pennsylvania	Northampton	ypll_rate	5696
42097	Pennsylvania	Northumberland	ypll_rate	6582
42099	Pennsylvania	Perry	ypll_rate	7630
42101	Pennsylvania	Philadelphia	ypll_rate	10492
42103	Pennsylvania	Pike	ypll_rate	5761
42105	Pennsylvania	Potter	ypll_rate	8001
42107	Pennsylvania	Schuylkill	ypll_rate	7852
42109	Pennsylvania	Snyder	ypll_rate	5873
42111	Pennsylvania	Somerset	ypll_rate	6879
42113	Pennsylvania	Sullivan	ypll_rate	10473
42115	Pennsylvania	Susquehanna	ypll_rate	7299
42117	Pennsylvania	Tioga	ypll_rate	6466
42119	Pennsylvania	Union	ypll_rate	5036
42121	Pennsylvania	Venango	ypll_rate	7099
42123	Pennsylvania	Warren	ypll_rate	7660
42125	Pennsylvania	Washington	ypll_rate	7133
42127	Pennsylvania	Wayne	ypll_rate	6647
42129	Pennsylvania	Westmoreland	ypll_rate	6607
42131	Pennsylvania	Wyoming	ypll_rate	8349
42133	Pennsylvania	York	ypll_rate	6118
44001	Rhode Island	Bristol	ypll_rate	4543
44003	Rhode Island	Kent	ypll_rate	6313
44005	Rhode Island	Newport	ypll_rate	4457
44007	Rhode Island	Providence	ypll_rate	6468
44009	Rhode Island	Washington	ypll_rate	4961
45001	South Carolina	Abbeville	ypll_rate	7632
45003	South Carolina	Aiken	ypll_rate	8191
45005	South Carolina	Allendale	ypll_rate	10984
45007	South Carolina	Anderson	ypll_rate	8616
45009	South Carolina	Bamberg	ypll_rate	13267
45011	South Carolina	Barnwell	ypll_rate	10887
45013	South Carolina	Beaufort	ypll_rate	5597
45015	South Carolina	Berkeley	ypll_rate	7448
45017	South Carolina	Calhoun	ypll_rate	10164
45019	South Carolina	Charleston	ypll_rate	7819
45021	South Carolina	Cherokee	ypll_rate	10172
45023	South Carolina	Chester	ypll_rate	11319
45025	South Carolina	Chesterfield	ypll_rate	10678
45027	South Carolina	Clarendon	ypll_rate	10453
45029	South Carolina	Colleton	ypll_rate	12164
45031	South Carolina	Darlington	ypll_rate	11560
45033	South Carolina	Dillon	ypll_rate	11204
45035	South Carolina	Dorchester	ypll_rate	6834
45037	South Carolina	Edgefield	ypll_rate	6365
45039	South Carolina	Fairfield	ypll_rate	10871
45041	South Carolina	Florence	ypll_rate	10509
45043	South Carolina	Georgetown	ypll_rate	10092
45045	South Carolina	Greenville	ypll_rate	7300
45047	South Carolina	Greenwood	ypll_rate	8901
45049	South Carolina	Hampton	ypll_rate	10687
45051	South Carolina	Horry	ypll_rate	8485
45053	South Carolina	Jasper	ypll_rate	9962
45055	South Carolina	Kershaw	ypll_rate	8692
45057	South Carolina	Lancaster	ypll_rate	9194
45059	South Carolina	Laurens	ypll_rate	10626
45061	South Carolina	Lee	ypll_rate	11776
45063	South Carolina	Lexington	ypll_rate	7176
45065	South Carolina	McCormick	ypll_rate	6662
45067	South Carolina	Marion	ypll_rate	14130
45069	South Carolina	Marlboro	ypll_rate	11359
45071	South Carolina	Newberry	ypll_rate	8819
45073	South Carolina	Oconee	ypll_rate	8837
45075	South Carolina	Orangeburg	ypll_rate	12120
45077	South Carolina	Pickens	ypll_rate	8244
45079	South Carolina	Richland	ypll_rate	7501
45081	South Carolina	Saluda	ypll_rate	8762
45083	South Carolina	Spartanburg	ypll_rate	9019
45085	South Carolina	Sumter	ypll_rate	9220
45087	South Carolina	Union	ypll_rate	10966
45089	South Carolina	Williamsburg	ypll_rate	11517
45091	South Carolina	York	ypll_rate	6905
46003	South Dakota	Aurora	ypll_rate	
46005	South Dakota	Beadle	ypll_rate	7168
46007	South Dakota	Bennett	ypll_rate	16752
46009	South Dakota	Bon Homme	ypll_rate	3843
46011	South Dakota	Brookings	ypll_rate	4515
46013	South Dakota	Brown	ypll_rate	5521
46015	South Dakota	Brule	ypll_rate	6938
46017	South Dakota	Buffalo	ypll_rate	23312
46019	South Dakota	Butte	ypll_rate	6593
46021	South Dakota	Campbell	ypll_rate	
46023	South Dakota	Charles Mix	ypll_rate	10480
46025	South Dakota	Clark	ypll_rate	5765
46027	South Dakota	Clay	ypll_rate	5110
46029	South Dakota	Codington	ypll_rate	5485
46031	South Dakota	Corson	ypll_rate	21217
46033	South Dakota	Custer	ypll_rate	6278
46035	South Dakota	Davison	ypll_rate	5925
46037	South Dakota	Day	ypll_rate	6379
46039	South Dakota	Deuel	ypll_rate	7340
46041	South Dakota	Dewey	ypll_rate	17152
46043	South Dakota	Douglas	ypll_rate	
46045	South Dakota	Edmunds	ypll_rate	5187
46047	South Dakota	Fall River	ypll_rate	7706
46049	South Dakota	Faulk	ypll_rate	
46051	South Dakota	Grant	ypll_rate	6207
46053	South Dakota	Gregory	ypll_rate	6215
46055	South Dakota	Haakon	ypll_rate	
46057	South Dakota	Hamlin	ypll_rate	5017
46059	South Dakota	Hand	ypll_rate	
46061	South Dakota	Hanson	ypll_rate	
46063	South Dakota	Harding	ypll_rate	
46065	South Dakota	Hughes	ypll_rate	6564
46067	South Dakota	Hutchinson	ypll_rate	5188
46069	South Dakota	Hyde	ypll_rate	
46071	South Dakota	Jackson	ypll_rate	15701
46073	South Dakota	Jerauld	ypll_rate	
46075	South Dakota	Jones	ypll_rate	
46077	South Dakota	Kingsbury	ypll_rate	7312
46079	South Dakota	Lake	ypll_rate	5729
46081	South Dakota	Lawrence	ypll_rate	5220
46083	South Dakota	Lincoln	ypll_rate	3588
46085	South Dakota	Lyman	ypll_rate	9157
46087	South Dakota	McCook	ypll_rate	5661
46089	South Dakota	McPherson	ypll_rate	
46091	South Dakota	Marshall	ypll_rate	7167
46093	South Dakota	Meade	ypll_rate	6605
46095	South Dakota	Mellette	ypll_rate	16502
46097	South Dakota	Miner	ypll_rate	
46099	South Dakota	Minnehaha	ypll_rate	6034
46101	South Dakota	Moody	ypll_rate	4822
46103	South Dakota	Pennington	ypll_rate	6729
46105	South Dakota	Perkins	ypll_rate	8076
46107	South Dakota	Potter	ypll_rate	
46109	South Dakota	Roberts	ypll_rate	10890
46111	South Dakota	Sanborn	ypll_rate	
46113	South Dakota	Shannon	ypll_rate	23851
46115	South Dakota	Spink	ypll_rate	7383
46117	South Dakota	Stanley	ypll_rate	5868
46119	South Dakota	Sully	ypll_rate	
46121	South Dakota	Todd	ypll_rate	20965
46123	South Dakota	Tripp	ypll_rate	5786
46125	South Dakota	Turner	ypll_rate	5984
46127	South Dakota	Union	ypll_rate	4499
46129	South Dakota	Walworth	ypll_rate	6978
46135	South Dakota	Yankton	ypll_rate	6061
46137	South Dakota	Ziebach	ypll_rate	
47001	Tennessee	Anderson	ypll_rate	8831
47003	Tennessee	Bedford	ypll_rate	8756
47005	Tennessee	Benton	ypll_rate	12849
47007	Tennessee	Bledsoe	ypll_rate	8402
47009	Tennessee	Blount	ypll_rate	7576
47011	Tennessee	Bradley	ypll_rate	7836
47013	Tennessee	Campbell	ypll_rate	11456
47015	Tennessee	Cannon	ypll_rate	8604
47017	Tennessee	Carroll	ypll_rate	10655
47019	Tennessee	Carter	ypll_rate	9292
47021	Tennessee	Cheatham	ypll_rate	8866
47023	Tennessee	Chester	ypll_rate	8791
47025	Tennessee	Claiborne	ypll_rate	11863
47027	Tennessee	Clay	ypll_rate	11710
47029	Tennessee	Cocke	ypll_rate	11297
47031	Tennessee	Coffee	ypll_rate	9543
47033	Tennessee	Crockett	ypll_rate	10499
47035	Tennessee	Cumberland	ypll_rate	9769
47037	Tennessee	Davidson	ypll_rate	8401
47039	Tennessee	Decatur	ypll_rate	12419
47041	Tennessee	DeKalb	ypll_rate	12583
47043	Tennessee	Dickson	ypll_rate	9637
47045	Tennessee	Dyer	ypll_rate	8484
47047	Tennessee	Fayette	ypll_rate	8312
47049	Tennessee	Fentress	ypll_rate	12764
47051	Tennessee	Franklin	ypll_rate	9300
47053	Tennessee	Gibson	ypll_rate	10967
47055	Tennessee	Giles	ypll_rate	9447
47057	Tennessee	Grainger	ypll_rate	9881
47059	Tennessee	Greene	ypll_rate	10052
47061	Tennessee	Grundy	ypll_rate	16601
47063	Tennessee	Hamblen	ypll_rate	9486
47065	Tennessee	Hamilton	ypll_rate	8358
47067	Tennessee	Hancock	ypll_rate	13756
47069	Tennessee	Hardeman	ypll_rate	9662
47071	Tennessee	Hardin	ypll_rate	11322
47073	Tennessee	Hawkins	ypll_rate	9723
47075	Tennessee	Haywood	ypll_rate	10103
47077	Tennessee	Henderson	ypll_rate	9185
47079	Tennessee	Henry	ypll_rate	11804
47081	Tennessee	Hickman	ypll_rate	10127
47083	Tennessee	Houston	ypll_rate	8965
47085	Tennessee	Humphreys	ypll_rate	9346
47087	Tennessee	Jackson	ypll_rate	10742
47089	Tennessee	Jefferson	ypll_rate	9453
47091	Tennessee	Johnson	ypll_rate	9480
