FIPS	State	County	Variable	pcnt_pcp
29099	Missouri	Jefferson	pcnt_pcp	0.000233
29101	Missouri	Johnson	pcnt_pcp	0.000417
29103	Missouri	Knox	pcnt_pcp	0.000727
29105	Missouri	Laclede	pcnt_pcp	0.000674
29107	Missouri	Lafayette	pcnt_pcp	0.000299
29109	Missouri	Lawrence	pcnt_pcp	0.00057
29111	Missouri	Lewis	pcnt_pcp	0.000294
29113	Missouri	Lincoln	pcnt_pcp	0.000152
29115	Missouri	Linn	pcnt_pcp	0.000628
29117	Missouri	Livingston	pcnt_pcp	0.000658
29119	Missouri	McDonald	pcnt_pcp	0.00013
29121	Missouri	Macon	pcnt_pcp	0.000385
29123	Missouri	Madison	pcnt_pcp	0.000328
29125	Missouri	Maries	pcnt_pcp	0.000109
29127	Missouri	Marion	pcnt_pcp	0.000974
29129	Missouri	Mercer	pcnt_pcp	0.000265
29131	Missouri	Miller	pcnt_pcp	0.000243
29133	Missouri	Mississippi	pcnt_pcp	0.000278
29135	Missouri	Moniteau	pcnt_pcp	0.000192
29137	Missouri	Monroe	pcnt_pcp	0.000341
29139	Missouri	Montgomery	pcnt_pcp	0.000408
29141	Missouri	Morgan	pcnt_pcp	0.000243
29143	Missouri	New Madrid	pcnt_pcp	0.000211
29145	Missouri	Newton	pcnt_pcp	0.000207
29147	Missouri	Nodaway	pcnt_pcp	0.000599
29149	Missouri	Oregon	pcnt_pcp	0.000092
29151	Missouri	Osage	pcnt_pcp	0.000072
29153	Missouri	Ozark	pcnt_pcp	0.000205
29155	Missouri	Pemiscot	pcnt_pcp	0.000274
29157	Missouri	Perry	pcnt_pcp	0.000422
29159	Missouri	Pettis	pcnt_pcp	0.000426
29161	Missouri	Phelps	pcnt_pcp	0.000906
29163	Missouri	Pike	pcnt_pcp	0.00027
29165	Missouri	Platte	pcnt_pcp	0.000635
29167	Missouri	Polk	pcnt_pcp	0.000578
29169	Missouri	Pulaski	pcnt_pcp	0.000341
29171	Missouri	Putnam	pcnt_pcp	#VALUE!
29173	Missouri	Ralls	pcnt_pcp	0.000196
29175	Missouri	Randolph	pcnt_pcp	0.000512
29177	Missouri	Ray	pcnt_pcp	0.000426
29179	Missouri	Reynolds	pcnt_pcp	0.000597
29181	Missouri	Ripley	pcnt_pcp	0.000142
29183	Missouri	St. Charles	pcnt_pcp	0.000445
29185	Missouri	St. Clair	pcnt_pcp	0.000611
29186	Missouri	Ste. Genevieve	pcnt_pcp	0.000441
29187	Missouri	St. Francois	pcnt_pcp	0.000825
29189	Missouri	St. Louis	pcnt_pcp	0.001133
29195	Missouri	Saline	pcnt_pcp	0.000556
29197	Missouri	Schuyler	pcnt_pcp	0.00045
29199	Missouri	Scotland	pcnt_pcp	0.00062
29201	Missouri	Scott	pcnt_pcp	0.000536
29203	Missouri	Shannon	pcnt_pcp	0.000118
29205	Missouri	Shelby	pcnt_pcp	#VALUE!
29207	Missouri	Stoddard	pcnt_pcp	0.0006
29209	Missouri	Stone	pcnt_pcp	0.000279
29211	Missouri	Sullivan	pcnt_pcp	0.000298
29213	Missouri	Taney	pcnt_pcp	0.000791
29215	Missouri	Texas	pcnt_pcp	0.000422
29217	Missouri	Vernon	pcnt_pcp	0.000426
29219	Missouri	Warren	pcnt_pcp	0.000154
29221	Missouri	Washington	pcnt_pcp	0.000159
29223	Missouri	Wayne	pcnt_pcp	0.000444
29225	Missouri	Webster	pcnt_pcp	0.000303
29227	Missouri	Worth	pcnt_pcp	#VALUE!
29229	Missouri	Wright	pcnt_pcp	0.000265
29510	Missouri	St. Louis City	pcnt_pcp	0.000725
30001	Montana	Beaverhead	pcnt_pcp	0.000973
30003	Montana	Big Horn	pcnt_pcp	0.000774
30005	Montana	Blaine	pcnt_pcp	0.000462
30007	Montana	Broadwater	pcnt_pcp	0.000355
30009	Montana	Carbon	pcnt_pcp	0.000596
30011	Montana	Carter	pcnt_pcp	0.020725
30013	Montana	Cascade	pcnt_pcp	0.000675
30015	Montana	Chouteau	pcnt_pcp	0.000172
30017	Montana	Custer	pcnt_pcp	0.001196
30019	Montana	Daniels	pcnt_pcp	0.000571
30021	Montana	Dawson	pcnt_pcp	0.00056
30023	Montana	Deer Lodge	pcnt_pcp	0.000753
30025	Montana	Fallon	pcnt_pcp	0.000692
30027	Montana	Fergus	pcnt_pcp	0.001035
30029	Montana	Flathead	pcnt_pcp	0.000715
30031	Montana	Gallatin	pcnt_pcp	0.000815
30033	Montana	Garfield	pcnt_pcp	0.020117
30035	Montana	Glacier	pcnt_pcp	0.000817
30037	Montana	Golden Valley	pcnt_pcp	0.001129
30039	Montana	Granite	pcnt_pcp	0.000325
30041	Montana	Hill	pcnt_pcp	0.000557
30043	Montana	Jefferson	pcnt_pcp	0.000789
30045	Montana	Judith Basin	pcnt_pcp	#VALUE!
30047	Montana	Lake	pcnt_pcp	0.00073
30049	Montana	Lewis and Clark	pcnt_pcp	0.000802
30051	Montana	Liberty	pcnt_pcp	0.001274
30053	Montana	Lincoln	pcnt_pcp	0.000712
30055	Montana	McCone	pcnt_pcp	0.013809
30057	Montana	Madison	pcnt_pcp	0.00052
30059	Montana	Meagher	pcnt_pcp	0.000529
30061	Montana	Mineral	pcnt_pcp	0.000711
30063	Montana	Missoula	pcnt_pcp	0.000877
30065	Montana	Musselshell	pcnt_pcp	#VALUE!
30067	Montana	Park	pcnt_pcp	0.000834
30069	Montana	Petroleum	pcnt_pcp	0.048682
30071	Montana	Phillips	pcnt_pcp	0.000234
30073	Montana	Pondera	pcnt_pcp	0.00081
30075	Montana	Powder River	pcnt_pcp	0.013817
30077	Montana	Powell	pcnt_pcp	0.00128
30079	Montana	Prairie	pcnt_pcp	0.00084
30081	Montana	Ravalli	pcnt_pcp	0.000669
30083	Montana	Richland	pcnt_pcp	0.000615
30085	Montana	Roosevelt	pcnt_pcp	0.000383
30087	Montana	Rosebud	pcnt_pcp	0.00054
30089	Montana	Sanders	pcnt_pcp	0.000614
30091	Montana	Sheridan	pcnt_pcp	0.000296
30093	Montana	Silver Bow	pcnt_pcp	0.000701
30095	Montana	Stillwater	pcnt_pcp	0.00022
30097	Montana	Sweet Grass	pcnt_pcp	0.000276
30099	Montana	Teton	pcnt_pcp	0.000329
30101	Montana	Toole	pcnt_pcp	0.000935
30103	Montana	Treasure	pcnt_pcp	0.033287
30105	Montana	Valley	pcnt_pcp	0.000542
30107	Montana	Wheatland	pcnt_pcp	#VALUE!
30109	Montana	Wibaux	pcnt_pcp	0.023786
30111	Montana	Yellowstone	pcnt_pcp	0.000835
31001	Nebraska	Adams	pcnt_pcp	0.000861
31003	Nebraska	Antelope	pcnt_pcp	0.000601
31005	Nebraska	Arthur	pcnt_pcp	0.051613
31007	Nebraska	Banner	pcnt_pcp	0.034483
31009	Nebraska	Blaine	pcnt_pcp	0.050104
31011	Nebraska	Boone	pcnt_pcp	0.001456
31013	Nebraska	Box Butte	pcnt_pcp	0.000443
31015	Nebraska	Boyd	pcnt_pcp	0.001427
31017	Nebraska	Brown	pcnt_pcp	0.000317
31019	Nebraska	Buffalo	pcnt_pcp	0.000911
31021	Nebraska	Burt	pcnt_pcp	0.000292
31023	Nebraska	Butler	pcnt_pcp	0.000715
31025	Nebraska	Cass	pcnt_pcp	0.000317
31027	Nebraska	Cedar	pcnt_pcp	0.000227
31029	Nebraska	Chase	pcnt_pcp	0.000503
31031	Nebraska	Cherry	pcnt_pcp	0.000699
31033	Nebraska	Cheyenne	pcnt_pcp	0.000501
31035	Nebraska	Clay	pcnt_pcp	0.000153
31037	Nebraska	Colfax	pcnt_pcp	0.000095
31039	Nebraska	Cuming	pcnt_pcp	0.000328
31041	Nebraska	Custer	pcnt_pcp	0.000917
31043	Nebraska	Dakota	pcnt_pcp	0.000095
31045	Nebraska	Dawes	pcnt_pcp	0.000763
31047	Nebraska	Dawson	pcnt_pcp	0.000575
31049	Nebraska	Deuel	pcnt_pcp	0.000515
31051	Nebraska	Dixon	pcnt_pcp	0.000167
31053	Nebraska	Dodge	pcnt_pcp	0.000627
31055	Nebraska	Douglas	pcnt_pcp	0.000962
31057	Nebraska	Dundy	pcnt_pcp	0.000997
31059	Nebraska	Fillmore	pcnt_pcp	0.00085
31061	Nebraska	Franklin	pcnt_pcp	0.000618
31063	Nebraska	Frontier	pcnt_pcp	#VALUE!
31065	Nebraska	Furnas	pcnt_pcp	0.000404
31067	Nebraska	Gage	pcnt_pcp	0.000763
31069	Nebraska	Garden	pcnt_pcp	#VALUE!
31071	Nebraska	Garfield	pcnt_pcp	0.000489
31073	Nebraska	Gosper	pcnt_pcp	0.000488
31075	Nebraska	Grant	pcnt_pcp	0.039216
31077	Nebraska	Greeley	pcnt_pcp	#VALUE!
31079	Nebraska	Hall	pcnt_pcp	0.000613
31081	Nebraska	Hamilton	pcnt_pcp	0.000876
31083	Nebraska	Harlan	pcnt_pcp	0.000292
31085	Nebraska	Hayes	pcnt_pcp	0.025
31087	Nebraska	Hitchcock	pcnt_pcp	#VALUE!
31089	Nebraska	Holt	pcnt_pcp	0.001054
31091	Nebraska	Hooker	pcnt_pcp	0.002725
31093	Nebraska	Howard	pcnt_pcp	0.000639
31095	Nebraska	Jefferson	pcnt_pcp	0.000664
31097	Nebraska	Johnson	pcnt_pcp	0.000574
31099	Nebraska	Kearney	pcnt_pcp	0.000462
31101	Nebraska	Keith	pcnt_pcp	0.000836
31103	Nebraska	Keya Paha	pcnt_pcp	0.029126
31105	Nebraska	Kimball	pcnt_pcp	#VALUE!
31107	Nebraska	Knox	pcnt_pcp	0.00046
31109	Nebraska	Lancaster	pcnt_pcp	0.000734
31111	Nebraska	Lincoln	pcnt_pcp	0.000579
31113	Nebraska	Logan	pcnt_pcp	0.031291
31115	Nebraska	Loup	pcnt_pcp	0.037975
31117	Nebraska	McPherson	pcnt_pcp	0.044444
31119	Nebraska	Madison	pcnt_pcp	0.000716
31121	Nebraska	Merrick	pcnt_pcp	0.000382
31123	Nebraska	Morrill	pcnt_pcp	0.000198
31125	Nebraska	Nance	pcnt_pcp	#VALUE!
31127	Nebraska	Nemaha	pcnt_pcp	0.000689
31129	Nebraska	Nuckolls	pcnt_pcp	0.001111
31131	Nebraska	Otoe	pcnt_pcp	0.000444
31133	Nebraska	Pawnee	pcnt_pcp	0.000722
31135	Nebraska	Perkins	pcnt_pcp	0.001008
31137	Nebraska	Phelps	pcnt_pcp	0.000978
31139	Nebraska	Pierce	pcnt_pcp	0.000964
31141	Nebraska	Platte	pcnt_pcp	0.000434
31143	Nebraska	Polk	pcnt_pcp	0.000186
31145	Nebraska	Red Willow	pcnt_pcp	0.000633
31147	Nebraska	Richardson	pcnt_pcp	0.000479
31149	Nebraska	Rock	pcnt_pcp	0.000658
31151	Nebraska	Saline	pcnt_pcp	0.000633
31153	Nebraska	Sarpy	pcnt_pcp	0.000532
31155	Nebraska	Saunders	pcnt_pcp	0.000336
31157	Nebraska	Scotts Bluff	pcnt_pcp	0.000783
31159	Nebraska	Seward	pcnt_pcp	0.000535
31161	Nebraska	Sheridan	pcnt_pcp	0.000733
31163	Nebraska	Sherman	pcnt_pcp	0.000317
31165	Nebraska	Sioux	pcnt_pcp	0.018279
31167	Nebraska	Stanton	pcnt_pcp	#VALUE!
31169	Nebraska	Thayer	pcnt_pcp	0.000766
31171	Nebraska	Thomas	pcnt_pcp	0.03698
31173	Nebraska	Thurston	pcnt_pcp	0.00043
31175	Nebraska	Valley	pcnt_pcp	0.000234
31177	Nebraska	Washington	pcnt_pcp	0.000345
31179	Nebraska	Wayne	pcnt_pcp	0.000416
31181	Nebraska	Webster	pcnt_pcp	0.000786
31183	Nebraska	Wheeler	pcnt_pcp	0.029197
31185	Nebraska	York	pcnt_pcp	0.00066
32001	Nevada	Churchill	pcnt_pcp	0.000403
32003	Nevada	Clark	pcnt_pcp	0.000545
32005	Nevada	Douglas	pcnt_pcp	0.00066
32007	Nevada	Elko	pcnt_pcp	0.00047
32009	Nevada	Esmeralda	pcnt_pcp	0.030848
32011	Nevada	Eureka	pcnt_pcp	0.012018
32013	Nevada	Humboldt	pcnt_pcp	0.000542
32015	Nevada	Lander	pcnt_pcp	0.000173
32017	Nevada	Lincoln	pcnt_pcp	0.000373
32019	Nevada	Lyon	pcnt_pcp	0.000192
32021	Nevada	Mineral	pcnt_pcp	0.001047
32023	Nevada	Nye	pcnt_pcp	0.000365
32027	Nevada	Pershing	pcnt_pcp	#VALUE!
32029	Nevada	Storey	pcnt_pcp	#VALUE!
32031	Nevada	Washoe	pcnt_pcp	0.000711
32033	Nevada	White Pine	pcnt_pcp	0.000696
32510	Nevada	Carson City	pcnt_pcp	0.000779
33001	New Hampshire	Belknap	pcnt_pcp	0.000666
33003	New Hampshire	Carroll	pcnt_pcp	0.000711
33005	New Hampshire	Cheshire	pcnt_pcp	0.000688
33007	New Hampshire	Coos	pcnt_pcp	0.001244
33009	New Hampshire	Grafton	pcnt_pcp	0.001887
33011	New Hampshire	Hillsborough	pcnt_pcp	0.000833
33013	New Hampshire	Merrimack	pcnt_pcp	0.001161
33015	New Hampshire	Rockingham	pcnt_pcp	0.000796
33017	New Hampshire	Strafford	pcnt_pcp	0.000739
33019	New Hampshire	Sullivan	pcnt_pcp	0.000664
34001	New Jersey	Atlantic	pcnt_pcp	0.000743
34003	New Jersey	Bergen	pcnt_pcp	0.001239
34005	New Jersey	Burlington	pcnt_pcp	0.000887
34007	New Jersey	Camden	pcnt_pcp	0.00097
34009	New Jersey	Cape May	pcnt_pcp	0.000556
34011	New Jersey	Cumberland	pcnt_pcp	0.000453
34013	New Jersey	Essex	pcnt_pcp	0.000835
34015	New Jersey	Gloucester	pcnt_pcp	0.000534
34017	New Jersey	Hudson	pcnt_pcp	0.000529
34019	New Jersey	Hunterdon	pcnt_pcp	0.001217
34021	New Jersey	Mercer	pcnt_pcp	0.001006
34023	New Jersey	Middlesex	pcnt_pcp	0.000906
34025	New Jersey	Monmouth	pcnt_pcp	0.001107
34027	New Jersey	Morris	pcnt_pcp	0.001005
34029	New Jersey	Ocean	pcnt_pcp	0.000507
34031	New Jersey	Passaic	pcnt_pcp	0.000592
34033	New Jersey	Salem	pcnt_pcp	0.00047
34035	New Jersey	Somerset	pcnt_pcp	0.001089
34037	New Jersey	Sussex	pcnt_pcp	0.00055
34039	New Jersey	Union	pcnt_pcp	0.000729
34041	New Jersey	Warren	pcnt_pcp	0.000589
35001	New Mexico	Bernalillo	pcnt_pcp	0.000907
35003	New Mexico	Catron	pcnt_pcp	0.000534
35005	New Mexico	Chaves	pcnt_pcp	0.000745
35006	New Mexico	Cibola	pcnt_pcp	0.000623
35007	New Mexico	Colfax	pcnt_pcp	0.000582
35009	New Mexico	Curry	pcnt_pcp	0.000531
35011	New Mexico	De Baca	pcnt_pcp	0.000496
35013	New Mexico	Dona Ana	pcnt_pcp	0.000542
35015	New Mexico	Eddy	pcnt_pcp	0.000464
35017	New Mexico	Grant	pcnt_pcp	0.000816
35019	New Mexico	Guadalupe	pcnt_pcp	0.000638
35021	New Mexico	Harding	pcnt_pcp	0.034783
35023	New Mexico	Hidalgo	pcnt_pcp	#VALUE!
35025	New Mexico	Lea	pcnt_pcp	0.000448
35027	New Mexico	Lincoln	pcnt_pcp	0.000585
35028	New Mexico	Los Alamos	pcnt_pcp	0.001555
35029	New Mexico	Luna	pcnt_pcp	0.000358
35031	New Mexico	McKinley	pcnt_pcp	0.000808
35033	New Mexico	Mora	pcnt_pcp	#VALUE!
35035	New Mexico	Otero	pcnt_pcp	0.000513
35037	New Mexico	Quay	pcnt_pcp	0.000441
35039	New Mexico	Rio Arriba	pcnt_pcp	0.000446
35041	New Mexico	Roosevelt	pcnt_pcp	0.000349
35043	New Mexico	Sandoval	pcnt_pcp	0.00065
35045	New Mexico	San Juan	pcnt_pcp	0.000522
35047	New Mexico	San Miguel	pcnt_pcp	0.00092
35049	New Mexico	Santa Fe	pcnt_pcp	0.001004
35051	New Mexico	Sierra	pcnt_pcp	0.0005
35053	New Mexico	Socorro	pcnt_pcp	0.000448
35055	New Mexico	Taos	pcnt_pcp	0.001002
35057	New Mexico	Torrance	pcnt_pcp	0.000061
35059	New Mexico	Union	pcnt_pcp	0.000661
35061	New Mexico	Valencia	pcnt_pcp	0.000261
36001	New York	Albany	pcnt_pcp	0.000935
36003	New York	Allegany	pcnt_pcp	0.000327
36005	New York	Bronx	pcnt_pcp	0.000471
36007	New York	Broome	pcnt_pcp	0.000804
36009	New York	Cattaraugus	pcnt_pcp	0.000449
36011	New York	Cayuga	pcnt_pcp	0.000263
36013	New York	Chautauqua	pcnt_pcp	0.00049
36015	New York	Chemung	pcnt_pcp	0.000687
36017	New York	Chenango	pcnt_pcp	0.000496
36019	New York	Clinton	pcnt_pcp	0.000657
36021	New York	Columbia	pcnt_pcp	0.000492
36023	New York	Cortland	pcnt_pcp	0.000588
36025	New York	Delaware	pcnt_pcp	0.000543
36027	New York	Dutchess	pcnt_pcp	0.000716
36029	New York	Erie	pcnt_pcp	0.000786
36031	New York	Essex	pcnt_pcp	0.000331
36033	New York	Franklin	pcnt_pcp	0.000717
36035	New York	Fulton	pcnt_pcp	0.000505
36037	New York	Genesee	pcnt_pcp	0.000333
36039	New York	Greene	pcnt_pcp	0.000326
36041	New York	Hamilton	pcnt_pcp	0.000207
36043	New York	Herkimer	pcnt_pcp	0.000372
36045	New York	Jefferson	pcnt_pcp	0.000454
36047	New York	Kings	pcnt_pcp	0.000627
36049	New York	Lewis	pcnt_pcp	0.000627
36051	New York	Livingston	pcnt_pcp	0.00049
36053	New York	Madison	pcnt_pcp	0.000572
36055	New York	Monroe	pcnt_pcp	0.000996
36057	New York	Montgomery	pcnt_pcp	0.000637
36059	New York	Nassau	pcnt_pcp	0.001484
36061	New York	New York	pcnt_pcp	0.001312
36063	New York	Niagara	pcnt_pcp	0.000416
36065	New York	Oneida	pcnt_pcp	0.000737
36067	New York	Onondaga	pcnt_pcp	0.000873
36069	New York	Ontario	pcnt_pcp	0.000805
36071	New York	Orange	pcnt_pcp	0.000683
36073	New York	Orleans	pcnt_pcp	0.000233
36075	New York	Oswego	pcnt_pcp	0.000377
36077	New York	Otsego	pcnt_pcp	0.001062
36079	New York	Putnam	pcnt_pcp	0.000572
36081	New York	Queens	pcnt_pcp	0.000661
36083	New York	Rensselaer	pcnt_pcp	0.000521
36085	New York	Richmond	pcnt_pcp	0.000925
36087	New York	Rockland	pcnt_pcp	0.000961
36089	New York	St. Lawrence	pcnt_pcp	0.000527
36091	New York	Saratoga	pcnt_pcp	0.000728
36093	New York	Schenectady	pcnt_pcp	0.000769
36095	New York	Schoharie	pcnt_pcp	0.000245
36097	New York	Schuyler	pcnt_pcp	0.0006
36099	New York	Seneca	pcnt_pcp	0.000227
36101	New York	Steuben	pcnt_pcp	0.000587
36103	New York	Suffolk	pcnt_pcp	0.000736
36105	New York	Sullivan	pcnt_pcp	0.000439
36107	New York	Tioga	pcnt_pcp	0.000294
36109	New York	Tompkins	pcnt_pcp	0.000856
36111	New York	Ulster	pcnt_pcp	0.000751
36113	New York	Warren	pcnt_pcp	0.001126
36115	New York	Washington	pcnt_pcp	0.000363
36117	New York	Wayne	pcnt_pcp	0.000331
36119	New York	Westchester	pcnt_pcp	0.001403
36121	New York	Wyoming	pcnt_pcp	0.000499
36123	New York	Yates	pcnt_pcp	0.000552
37001	North Carolina	Alamance	pcnt_pcp	0.000541
37003	North Carolina	Alexander	pcnt_pcp	0.000188
37005	North Carolina	Alleghany	pcnt_pcp	0.001075
37007	North Carolina	Anson	pcnt_pcp	0.000372
37009	North Carolina	Ashe	pcnt_pcp	0.000513
37011	North Carolina	Avery	pcnt_pcp	0.000282
37013	North Carolina	Beaufort	pcnt_pcp	0.000503
37015	North Carolina	Bertie	pcnt_pcp	0.000188
37017	North Carolina	Bladen	pcnt_pcp	0.000312
37019	North Carolina	Brunswick	pcnt_pcp	0.000454
37021	North Carolina	Buncombe	pcnt_pcp	0.00122
37023	North Carolina	Burke	pcnt_pcp	0.000584
37025	North Carolina	Cabarrus	pcnt_pcp	0.00084
37027	North Carolina	Caldwell	pcnt_pcp	0.00041
37029	North Carolina	Camden	pcnt_pcp	0.0001
37031	North Carolina	Carteret	pcnt_pcp	0.000525
37033	North Carolina	Caswell	pcnt_pcp	0.000126
37035	North Carolina	Catawba	pcnt_pcp	0.000674
37037	North Carolina	Chatham	pcnt_pcp	0.000392
37039	North Carolina	Cherokee	pcnt_pcp	0.00051
37041	North Carolina	Chowan	pcnt_pcp	0.000745
37043	North Carolina	Clay	pcnt_pcp	0.000473
37045	North Carolina	Cleveland	pcnt_pcp	0.000531
37047	North Carolina	Columbus	pcnt_pcp	0.00038
37049	North Carolina	Craven	pcnt_pcp	0.000703
37051	North Carolina	Cumberland	pcnt_pcp	0.000753
37053	North Carolina	Currituck	pcnt_pcp	0.000169
37055	North Carolina	Dare	pcnt_pcp	0.000677
37057	North Carolina	Davidson	pcnt_pcp	0.000319
37059	North Carolina	Davie	pcnt_pcp	0.000363
37061	North Carolina	Duplin	pcnt_pcp	0.000289
37063	North Carolina	Durham	pcnt_pcp	0.001185
37065	North Carolina	Edgecombe	pcnt_pcp	0.000301
37067	North Carolina	Forsyth	pcnt_pcp	0.000979
37069	North Carolina	Franklin	pcnt_pcp	0.000148
37071	North Carolina	Gaston	pcnt_pcp	0.000616
37073	North Carolina	Gates	pcnt_pcp	0.000082
37075	North Carolina	Graham	pcnt_pcp	0.000225
37077	North Carolina	Granville	pcnt_pcp	0.000483
37079	North Carolina	Greene	pcnt_pcp	0.000093
37081	North Carolina	Guilford	pcnt_pcp	0.000754
37083	North Carolina	Halifax	pcnt_pcp	0.000532
37085	North Carolina	Harnett	pcnt_pcp	0.000268
37087	North Carolina	Haywood	pcnt_pcp	0.000678
37089	North Carolina	Henderson	pcnt_pcp	0.000767
37091	North Carolina	Hertford	pcnt_pcp	0.000609
37093	North Carolina	Hoke	pcnt_pcp	0.000084
37095	North Carolina	Hyde	pcnt_pcp	0.000172
37097	North Carolina	Iredell	pcnt_pcp	0.000714
37099	North Carolina	Jackson	pcnt_pcp	0.001017
37101	North Carolina	Johnston	pcnt_pcp	0.000307
37103	North Carolina	Jones	pcnt_pcp	0.000591
37105	North Carolina	Lee	pcnt_pcp	0.000484
37107	North Carolina	Lenoir	pcnt_pcp	0.000522
37109	North Carolina	Lincoln	pcnt_pcp	0.000472
37111	North Carolina	McDowell	pcnt_pcp	0.000311
37113	North Carolina	Macon	pcnt_pcp	0.000855
37115	North Carolina	Madison	pcnt_pcp	0.000481
37117	North Carolina	Martin	pcnt_pcp	0.000408
37119	North Carolina	Mecklenburg	pcnt_pcp	0.000871
37121	North Carolina	Mitchell	pcnt_pcp	0.000901
37123	North Carolina	Montgomery	pcnt_pcp	0.000288
37125	North Carolina	Moore	pcnt_pcp	0.000915
37127	North Carolina	Nash	pcnt_pcp	0.000563
37129	North Carolina	New Hanover	pcnt_pcp	0.000856
37131	North Carolina	Northampton	pcnt_pcp	0.000091
37133	North Carolina	Onslow	pcnt_pcp	0.000368
37135	North Carolina	Orange	pcnt_pcp	0.001953
37137	North Carolina	Pamlico	pcnt_pcp	0.000457
37139	North Carolina	Pasquotank	pcnt_pcp	0.000516
37141	North Carolina	Pender	pcnt_pcp	0.000267
37143	North Carolina	Perquimans	pcnt_pcp	0.000222
37145	North Carolina	Person	pcnt_pcp	0.000406
37147	North Carolina	Pitt	pcnt_pcp	0.000961
37149	North Carolina	Polk	pcnt_pcp	0.000587
37151	North Carolina	Randolph	pcnt_pcp	0.000437
37153	North Carolina	Richmond	pcnt_pcp	0.000386
37155	North Carolina	Robeson	pcnt_pcp	0.000416
37157	North Carolina	Rockingham	pcnt_pcp	0.000385
37159	North Carolina	Rowan	pcnt_pcp	0.00039
37161	North Carolina	Rutherford	pcnt_pcp	0.000546
37163	North Carolina	Sampson	pcnt_pcp	0.000441
37165	North Carolina	Scotland	pcnt_pcp	0.000804
37167	North Carolina	Stanly	pcnt_pcp	0.000479
37169	North Carolina	Stokes	pcnt_pcp	0.00019
37171	North Carolina	Surry	pcnt_pcp	0.00076
37173	North Carolina	Swain	pcnt_pcp	0.001073
37175	North Carolina	Transylvania	pcnt_pcp	0.000756
37177	North Carolina	Tyrrell	pcnt_pcp	#VALUE!
37179	North Carolina	Union	pcnt_pcp	0.000559
37181	North Carolina	Vance	pcnt_pcp	0.000507
37183	North Carolina	Wake	pcnt_pcp	0.000806
37185	North Carolina	Warren	pcnt_pcp	0.000143
37187	North Carolina	Washington	pcnt_pcp	0.000455
37189	North Carolina	Watauga	pcnt_pcp	0.000804
37191	North Carolina	Wayne	pcnt_pcp	0.000537
37193	North Carolina	Wilkes	pcnt_pcp	0.000419
37195	North Carolina	Wilson	pcnt_pcp	0.00043
37197	North Carolina	Yadkin	pcnt_pcp	0.000287
37199	North Carolina	Yancey	pcnt_pcp	0.000788
38001	North Dakota	Adams	pcnt_pcp	0.004274
38003	North Dakota	Barnes	pcnt_pcp	0.000813
38005	North Dakota	Benson	pcnt_pcp	#VALUE!
38007	North Dakota	Billings	pcnt_pcp	0.031048
38009	North Dakota	Bottineau	pcnt_pcp	0.000467
38011	North Dakota	Bowman	pcnt_pcp	0.000636
38013	North Dakota	Burke	pcnt_pcp	0.01222
38015	North Dakota	Burleigh	pcnt_pcp	0.000943
38017	North Dakota	Cass	pcnt_pcp	0.001145
38019	North Dakota	Cavalier	pcnt_pcp	0.000251
38021	North Dakota	Dickey	pcnt_pcp	0.000378
38023	North Dakota	Divide	pcnt_pcp	0.000962
38025	North Dakota	Dunn	pcnt_pcp	#VALUE!
38027	North Dakota	Eddy	pcnt_pcp	#VALUE!
38029	North Dakota	Emmons	pcnt_pcp	0.000564
38031	North Dakota	Foster	pcnt_pcp	0.000896
38033	North Dakota	Golden Valley	pcnt_pcp	0.014243
38035	North Dakota	Grand Forks	pcnt_pcp	0.001016
38037	North Dakota	Grant	pcnt_pcp	#VALUE!
38039	North Dakota	Griggs	pcnt_pcp	#VALUE!
38041	North Dakota	Hettinger	pcnt_pcp	#VALUE!
38043	North Dakota	Kidder	pcnt_pcp	#VALUE!
38045	North Dakota	LaMoure	pcnt_pcp	0.000242
38047	North Dakota	Logan	pcnt_pcp	0.012
38049	North Dakota	McHenry	pcnt_pcp	#VALUE!
38051	North Dakota	McIntosh	pcnt_pcp	0.001072
38053	North Dakota	McKenzie	pcnt_pcp	0.000156
38055	North Dakota	McLean	pcnt_pcp	#VALUE!
38057	North Dakota	Mercer	pcnt_pcp	0.000831
38059	North Dakota	Morton	pcnt_pcp	0.000435
38061	North Dakota	Mountrail	pcnt_pcp	0.000647
38063	North Dakota	Nelson	pcnt_pcp	0.000321
38065	North Dakota	Oliver	pcnt_pcp	0.013072
38067	North Dakota	Pembina	pcnt_pcp	0.00027
38069	North Dakota	Pierce	pcnt_pcp	0.000688
38071	North Dakota	Ramsey	pcnt_pcp	0.001309
38073	North Dakota	Ransom	pcnt_pcp	0.000737
38075	North Dakota	Renville	pcnt_pcp	#VALUE!
38077	North Dakota	Richland	pcnt_pcp	0.00049
38079	North Dakota	Rolette	pcnt_pcp	0.000429
38081	North Dakota	Sargent	pcnt_pcp	#VALUE!
38083	North Dakota	Sheridan	pcnt_pcp	0.018279
38085	North Dakota	Sioux	pcnt_pcp	#VALUE!
38087	North Dakota	Slope	pcnt_pcp	0.032967
38089	North Dakota	Stark	pcnt_pcp	0.000616
38091	North Dakota	Steele	pcnt_pcp	0.012091
38093	North Dakota	Stutsman	pcnt_pcp	0.000711
38095	North Dakota	Towner	pcnt_pcp	#VALUE!
38097	North Dakota	Traill	pcnt_pcp	0.000123
38099	North Dakota	Walsh	pcnt_pcp	0.000631
38101	North Dakota	Ward	pcnt_pcp	0.000725
